toi,a,g,s,h,ppg,ppa,PIM,fow,fot,TA,GA,SHG,SHA,blocked,pminus,ETOI,STOI,PPTOI,season,type,date_time_GMT,away_goals,home_goals,venue,pts,pp pts,c_w_pts,c_wo_pts,pts y/n,total games,total pts,ppg,games l_21,games l_7,pts l_7,pts l_3,pp pts l_7,pp pts l_3,pts y/n l_7,pts y/n l_3,ppg l_7,ppg l_3
1143,0,0,5,3,0,0,0,0,0,0,0,0,0,2,0,1143,0,0,20122013,P,2013-05-12T20:30:00Z,0,1,Madison Square Garden,0,0,0,3,0,54,58,1.094339623,8,3,5,0,4,0,4,0,0.714285714,0
1148,0,0,1,13,0,0,0,0,0,1,1,0,0,0,0,866,45,237,20122013,P,2013-05-14T00:00:00Z,5,0,Verizon Center,0,0,0,4,0,55,58,1.074074074,8,3,4,0,4,0,3,0,0.571428571,0
1333,1,1,9,2,1,1,2,0,0,0,0,0,0,0,-2,973,0,360,20132014,R,2013-10-02T00:00:00Z,4,6,United Center,2,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0
1334,1,2,11,5,1,1,2,0,0,1,0,0,0,0,1,1158,0,176,20132014,R,2013-10-03T23:00:00Z,4,5,Verizon Center,3,2,1,0,1,2,5,2,1,1,2,2,2,2,1,1,0.285714286,0.666666667
1325,0,1,4,3,1,0,0,0,0,1,0,0,0,1,0,1108,0,217,20132014,R,2013-10-06T00:00:00Z,1,2,American Airlines Center,1,1,2,0,1,3,6,2.5,2,2,5,5,4,4,2,2,0.714285714,1.666666667
1203,0,1,8,1,0,0,4,0,0,1,0,0,0,0,1,881,2,320,20132014,R,2013-10-10T23:00:00Z,3,2,Verizon Center,1,0,3,0,1,4,7,2,3,1,6,6,5,5,3,3,0.857142857,2
1039,0,0,6,3,0,0,0,0,0,0,0,0,0,0,-3,811,0,228,20132014,R,2013-10-12T23:00:00Z,5,1,Verizon Center,0,0,4,0,0,5,7,1.75,4,2,7,5,5,3,4,3,1,1.666666667
1258,1,1,4,5,0,1,2,0,0,1,1,0,0,1,-1,1111,0,147,20132014,R,2013-10-14T23:00:00Z,2,4,Verizon Center,2,1,0,1,1,6,9,1.4,5,2,7,2,5,1,4,2,1,0.666666667
1300,0,0,8,2,0,0,2,0,0,1,0,0,0,2,-1,1049,18,233,20132014,R,2013-10-17T00:00:00Z,2,0,Verizon Center,0,0,1,0,0,7,9,1.5,6,2,9,3,6,1,5,2,1.285714286,1
1214,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,970,0,244,20132014,R,2013-10-19T23:00:00Z,1,4,Verizon Center,1,1,0,1,1,8,10,1.285714286,7,2,9,2,6,1,5,1,1.285714286,0.666666667
1393,1,2,7,3,0,1,0,0,0,0,1,0,0,0,0,949,0,444,20132014,R,2013-10-23T00:00:00Z,5,4,MTS Centre,3,1,1,0,1,9,13,1.25,7,2,8,3,5,2,5,2,1.142857143,1
942,1,1,6,0,0,0,0,0,0,0,0,0,0,0,2,751,0,191,20132014,R,2013-10-25T01:30:00Z,4,1,Rexall Place,2,0,2,0,1,10,15,1.444444444,7,2,8,4,4,2,5,2,1.142857143,1.333333333
1370,0,0,5,0,0,0,0,0,0,0,2,0,0,0,-1,906,0,464,20132014,R,2013-10-27T02:00:00Z,2,5,Scotiabank Saddledome,0,0,3,0,0,11,15,1.5,7,2,9,6,3,2,5,3,1.285714286,2
1189,0,0,3,4,0,0,0,0,0,0,0,0,0,0,-2,806,1,382,20132014,R,2013-10-29T02:00:00Z,2,3,Rogers Arena,0,0,0,1,0,12,15,1.363636364,8,3,8,5,3,1,4,2,1.142857143,1.666666667
1121,1,2,4,2,2,1,0,0,0,0,2,0,0,0,0,909,0,212,20132014,R,2013-11-06T00:00:00Z,2,6,Verizon Center,3,3,0,2,1,13,18,1.25,6,0,8,2,3,0,4,1,1.142857143,0.666666667
1468,0,1,5,3,1,0,0,0,0,0,1,0,0,2,0,1209,0,259,20132014,R,2013-11-08T00:00:00Z,2,3,Verizon Center,1,1,1,0,1,14,19,1.384615385,6,1,9,3,5,3,4,1,1.285714286,1
1478,1,0,3,4,0,1,0,0,0,0,0,0,0,0,-1,901,0,577,20132014,R,2013-11-10T01:00:00Z,3,4,Jobing.com Arena,1,1,2,0,1,15,20,1.357142857,6,2,10,4,6,4,5,2,1.428571429,1.333333333
1288,0,0,7,1,0,0,2,0,0,0,0,0,0,0,-1,888,0,400,20132014,R,2013-11-11T01:00:00Z,1,4,Pepsi Center,0,0,3,0,0,16,20,1.333333333,7,3,10,5,6,5,5,3,1.428571429,1.666666667
1255,0,1,6,1,0,0,0,0,0,0,2,0,0,0,-2,972,0,283,20132014,R,2013-11-13T00:00:00Z,3,4,Verizon Center,1,0,0,1,1,17,21,1.25,7,3,7,2,5,2,4,2,1,0.666666667
1284,0,1,5,2,0,0,0,0,0,1,0,0,0,0,1,896,0,388,20132014,R,2013-11-16T00:30:00Z,4,3,Joe Louis Arena,1,0,1,0,1,18,22,1.235294118,7,3,6,2,5,1,4,2,0.857142857,0.666666667
1180,0,2,5,4,0,0,0,0,0,1,1,0,0,1,2,855,0,325,20132014,R,2013-11-17T23:00:00Z,1,4,Verizon Center,2,0,2,0,1,19,24,1.222222222,7,3,7,2,5,0,5,2,1,0.666666667
1156,0,0,2,6,0,0,0,0,0,1,0,0,0,1,0,878,0,278,20132014,R,2013-11-21T01:00:00Z,4,0,Verizon Center,0,0,3,0,0,20,24,1.263157895,7,2,9,4,5,0,6,3,1.285714286,1.333333333
1223,0,2,5,3,1,0,2,0,0,0,0,0,0,0,0,1039,10,174,20132014,R,2013-11-23T00:00:00Z,3,2,Verizon Center,2,1,0,1,1,21,26,1.2,8,2,6,3,2,0,5,2,0.857142857,1
1484,0,1,6,8,0,0,0,0,0,0,0,0,0,0,1,1136,0,348,20132014,R,2013-11-24T00:00:00Z,1,2,Air Canada Centre,1,0,1,0,1,22,27,1.238095238,9,2,7,4,2,1,5,2,1,1.333333333
1438,1,0,3,6,0,1,0,0,0,1,2,0,0,0,-2,1183,0,255,20132014,R,2013-11-28T00:00:00Z,6,4,Verizon Center,1,1,2,0,1,23,28,1.227272727,9,2,7,3,1,1,5,2,1,1
1444,0,0,5,5,0,0,0,0,0,0,2,0,0,0,0,1024,0,420,20132014,R,2013-11-29T22:00:00Z,2,3,Verizon Center,0,0,3,0,0,24,28,1.217391304,9,3,8,4,2,2,6,3,1.142857143,1.333333333
1227,0,1,7,0,0,0,0,0,0,0,3,0,0,0,-1,1118,0,109,20132014,R,2013-12-01T00:00:00Z,3,2,Nassau Coliseum,1,0,0,1,1,25,29,1.166666667,9,2,7,2,2,1,5,2,1,0.666666667
1143,1,0,4,2,0,1,2,0,0,0,0,0,0,1,-2,706,0,437,20132014,R,2013-12-04T00:00:00Z,4,1,Verizon Center,1,1,1,0,1,26,30,1.16,8,3,7,2,2,1,5,2,1,0.666666667
1278,0,1,4,1,1,0,0,0,0,1,2,0,0,1,1,981,0,297,20132014,R,2013-12-08T00:00:00Z,2,5,Verizon Center,1,1,2,0,1,27,31,1.153846154,7,1,6,2,3,1,5,2,0.857142857,0.666666667
1202,0,0,4,2,0,0,2,0,0,0,0,0,0,1,0,974,0,228,20132014,R,2013-12-09T00:00:00Z,4,1,Madison Square Garden,0,0,3,0,0,28,31,1.148148148,8,2,7,3,4,2,6,3,1,1
1372,0,4,6,2,2,0,0,1,1,0,1,0,0,0,0,862,2,508,20132014,R,2013-12-11T00:00:00Z,5,6,Verizon Center,4,2,0,1,1,29,35,1.107142857,9,2,5,2,3,2,5,2,0.714285714,0.666666667
1491,0,0,2,3,0,0,0,0,0,0,0,0,0,1,-1,1220,0,271,20132014,R,2013-12-14T00:30:00Z,2,3,BB&T Center,0,0,1,0,0,30,35,1.206896552,8,3,8,5,5,3,5,2,1.142857143,1.666666667
1508,1,1,6,5,0,1,2,0,0,0,1,0,0,0,0,1087,0,421,20132014,R,2013-12-15T20:00:00Z,4,5,Verizon Center,2,1,0,1,1,31,37,1.166666667,8,3,7,4,4,2,4,1,1,1.333333333
1163,0,1,4,1,1,0,0,0,0,1,0,0,0,1,-1,957,0,206,20132014,R,2013-12-18T00:30:00Z,2,5,Wells Fargo Center,1,1,1,0,1,32,38,1.193548387,9,2,9,6,5,3,5,2,1.285714286,2
1079,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,814,0,265,20132014,R,2013-12-21T00:00:00Z,4,2,PNC Arena,2,1,2,0,1,33,40,1.1875,8,2,9,3,6,2,5,2,1.285714286,1
1117,0,1,5,4,0,0,2,0,0,1,1,0,0,0,0,997,0,120,20132014,R,2013-12-22T00:00:00Z,5,4,Verizon Center,1,0,3,0,1,34,41,1.212121212,8,2,10,5,6,3,5,3,1.428571429,1.666666667
1377,0,0,5,4,0,0,0,0,0,0,1,0,0,0,-1,975,0,402,20132014,R,2013-12-24T00:00:00Z,3,2,Verizon Center,0,0,4,0,0,35,41,1.205882353,9,3,10,4,5,2,5,3,1.428571429,1.333333333
1198,0,0,7,5,0,0,2,0,0,1,0,0,0,0,-1,778,0,420,20132014,R,2013-12-28T00:00:00Z,2,3,Verizon Center,0,0,0,1,0,36,41,1.171428571,9,2,10,3,5,1,5,2,1.428571429,1
1300,0,0,12,0,0,0,0,0,0,1,1,0,0,0,0,1064,0,236,20132014,R,2013-12-29T22:00:00Z,1,2,First Niagara Center,0,0,0,2,0,37,41,1.138888889,9,2,6,1,3,0,4,1,0.857142857,0.333333333
1192,0,0,7,6,0,0,2,0,0,1,1,0,0,0,-1,972,0,220,20132014,R,2013-12-31T00:30:00Z,1,3,Canadian Tire Centre,0,0,0,3,0,38,41,1.108108108,9,2,6,0,3,0,4,0,0.857142857,0
1165,0,1,9,5,0,0,2,1,1,1,0,0,0,0,0,1068,0,97,20132014,R,2014-01-03T00:00:00Z,4,3,Verizon Center,1,0,0,4,1,39,42,1.078947368,9,3,4,0,2,0,3,0,0.571428571,0
1284,1,0,7,0,0,1,2,0,0,0,1,0,0,0,-2,1079,0,205,20132014,R,2014-01-05T01:00:00Z,3,5,Xcel Energy Center,1,1,1,0,1,40,43,1.076923077,8,2,4,1,1,0,3,1,0.571428571,0.333333333
1116,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,845,0,271,20132014,R,2014-01-10T00:30:00Z,4,3,Tampa Bay Times Forum,1,0,2,0,1,41,44,1.075,8,1,3,2,1,1,3,2,0.428571429,0.666666667
1282,1,1,5,5,0,0,0,0,0,1,0,0,0,0,1,872,0,410,20132014,R,2014-01-11T00:00:00Z,2,3,Verizon Center,2,0,3,0,1,42,46,1.073170732,8,2,3,3,1,1,3,3,0.428571429,1
1284,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1078,0,206,20132014,R,2014-01-12T20:00:00Z,2,1,Verizon Center,0,0,4,0,0,43,46,1.095238095,8,2,5,4,1,1,4,3,0.714285714,1.333333333
1112,0,1,3,2,0,0,0,0,0,1,0,0,0,0,1,992,0,120,20132014,R,2014-01-15T00:00:00Z,2,1,Verizon Center,1,0,0,1,1,44,47,1.069767442,8,3,5,3,1,0,4,2,0.714285714,1
1149,0,1,6,3,0,0,0,0,0,0,0,0,0,0,1,1029,0,120,20132014,R,2014-01-16T01:00:00Z,3,4,CONSOL Energy Center,1,0,1,0,1,45,48,1.068181818,9,4,6,3,1,0,5,2,0.857142857,1
1328,0,0,7,2,0,0,2,0,1,0,1,0,0,0,-2,898,0,430,20132014,R,2014-01-18T00:00:00Z,1,5,Nationwide Arena,0,0,2,0,0,46,48,1.066666667,9,3,7,2,1,0,6,2,1,0.666666667
1002,0,1,6,4,1,0,0,0,0,0,1,0,0,1,-1,631,0,371,20132014,R,2014-01-20T00:30:00Z,1,4,Madison Square Garden,1,1,0,1,1,47,49,1.043478261,9,3,6,2,1,0,5,2,0.857142857,0.666666667
1361,1,1,6,4,0,0,0,0,0,0,0,0,0,0,3,665,0,696,20132014,R,2014-01-26T00:00:00Z,5,0,Centre Bell,2,0,1,0,1,48,51,1.042553191,7,1,6,2,1,1,5,2,0.857142857,0.666666667
1082,2,2,7,2,1,1,0,0,0,0,1,0,0,0,1,828,0,254,20132014,R,2014-01-29T00:30:00Z,5,4,First Niagara Center,4,2,2,0,1,49,55,1.0625,8,1,7,3,1,1,5,2,1,1
1274,0,0,2,1,0,0,2,0,0,0,0,0,0,0,-5,678,0,596,20132014,R,2014-01-31T00:00:00Z,2,5,Nationwide Arena,0,0,3,0,0,50,55,1.12244898,8,2,9,7,3,3,5,3,1.285714286,2.333333333
1211,2,0,6,2,0,0,0,0,0,0,0,0,0,1,0,1025,0,186,20132014,R,2014-02-01T00:30:00Z,3,4,Joe Louis Arena,2,0,0,1,1,51,57,1.1,8,3,9,6,3,2,5,2,1.285714286,2
1445,0,1,5,2,1,0,0,0,0,1,0,0,0,0,-1,959,5,481,20132014,R,2014-02-02T17:30:00Z,5,6,Verizon Center,1,1,1,0,1,52,58,1.117647059,8,3,10,6,3,2,5,2,1.428571429,2
1496,0,0,3,2,0,0,0,0,0,0,0,0,0,0,-1,933,0,563,20132014,R,2014-02-05T00:30:00Z,1,0,Verizon Center,0,0,2,0,0,53,58,1.115384615,8,3,10,3,4,1,5,2,1.428571429,1
1235,0,1,5,4,0,0,0,0,0,1,0,0,0,0,0,788,0,447,20132014,R,2014-02-07T00:00:00Z,2,4,Verizon Center,1,0,0,1,1,54,59,1.094339623,8,3,10,3,4,1,5,2,1.428571429,1
1248,1,0,4,2,0,0,0,0,0,0,0,0,0,1,2,833,0,415,20132014,R,2014-02-09T01:00:00Z,0,3,Verizon Center,1,0,1,0,1,55,60,1.092592593,8,2,10,2,3,1,5,2,1.428571429,0.666666667
1057,2,1,4,0,0,1,0,0,0,0,0,0,0,0,0,977,0,80,20132014,R,2014-02-28T00:30:00Z,5,4,BB&T Center,3,1,2,0,1,56,63,1.090909091,1,0,9,2,3,0,5,2,1.285714286,0.666666667
1192,0,2,9,1,2,0,0,0,0,1,2,0,0,0,-1,769,0,423,20132014,R,2014-03-01T18:00:00Z,4,2,TD Garden,2,2,3,0,1,57,65,1.125,2,1,8,5,2,1,5,3,1.142857143,1.666666667
1201,0,0,6,2,0,0,0,0,0,0,1,0,0,0,-3,717,0,484,20132014,R,2014-03-02T17:30:00Z,5,4,Verizon Center,0,0,4,0,0,58,65,1.140350877,2,2,10,6,4,3,6,3,1.428571429,2
1371,1,1,4,6,1,1,0,0,0,0,1,0,0,2,-2,943,0,428,20132014,R,2014-03-06T01:00:00Z,4,6,Wells Fargo Center,2,2,0,1,1,59,67,1.120689655,3,3,8,5,4,3,5,2,1.142857143,1.666666667
1003,0,0,1,2,0,0,0,0,0,1,1,0,0,0,-1,1003,0,0,20132014,R,2014-03-07T00:00:00Z,0,3,TD Garden,0,0,1,0,0,60,67,1.13559322,4,3,9,4,5,4,5,2,1.285714286,1.333333333
1157,0,0,6,6,0,0,0,0,0,0,0,0,0,0,-1,967,0,190,20132014,R,2014-03-09T00:00:00Z,2,3,Verizon Center,0,0,0,1,0,61,67,1.116666667,5,2,9,2,5,2,5,1,1.285714286,0.666666667
1141,0,0,4,7,0,0,2,0,0,0,1,0,0,0,-1,768,0,373,20132014,R,2014-03-10T23:00:00Z,3,2,Verizon Center,0,0,0,2,0,62,67,1.098360656,6,3,8,2,5,2,4,1,1.142857143,0.666666667
1173,0,0,2,0,0,0,0,0,0,0,1,0,0,0,-1,985,0,188,20132014,R,2014-03-11T23:30:00Z,0,2,CONSOL Energy Center,0,0,0,3,0,63,67,1.080645161,7,4,7,0,5,0,3,0,1,0
1100,0,1,3,2,1,0,2,0,0,0,2,0,0,1,-2,893,1,206,20132014,R,2014-03-14T23:00:00Z,3,4,Verizon Center,1,1,0,4,1,64,68,1.063492063,8,3,4,0,4,0,2,0,0.571428571,0
1142,0,0,1,2,0,0,0,0,0,0,1,0,0,0,-2,881,0,261,20132014,R,2014-03-16T19:00:00Z,2,4,Verizon Center,0,0,1,0,0,65,68,1.0625,9,3,3,1,3,1,2,1,0.428571429,0.333333333
930,0,1,5,2,1,0,0,0,0,1,1,0,0,0,0,781,0,149,20132014,R,2014-03-19T02:00:00Z,3,2,Honda Center,1,1,0,1,1,66,69,1.046153846,10,2,3,1,3,1,2,1,0.428571429,0.333333333
1149,0,0,3,4,0,0,0,0,0,1,1,0,0,0,0,849,0,300,20132014,R,2014-03-21T02:30:00Z,1,2,Staples Center,0,0,1,0,0,67,69,1.045454545,10,2,2,2,2,2,2,2,0.285714286,0.666666667
1279,0,0,5,0,0,0,2,0,0,0,1,0,0,1,0,927,0,352,20132014,R,2014-03-23T02:30:00Z,3,2,SAP Center at San Jose,0,0,0,1,0,68,69,1.029850746,9,2,2,1,2,1,2,1,0.285714286,0.333333333
1227,1,2,7,0,2,0,0,0,0,0,0,0,1,0,0,903,7,317,20132014,R,2014-03-25T23:00:00Z,5,4,Verizon Center,3,2,0,2,1,69,72,1.014705882,10,3,2,1,2,1,2,1,0.285714286,0.333333333
1237,0,0,5,3,0,0,2,0,0,2,0,0,0,0,-1,886,0,351,20132014,R,2014-03-29T16:30:00Z,4,2,Verizon Center,0,0,1,0,0,70,72,1.043478261,9,2,5,3,4,2,3,1,0.714285714,1
1240,0,0,3,2,0,0,0,0,0,1,1,0,0,0,-2,979,0,261,20132014,R,2014-03-31T00:00:00Z,3,4,Bridgestone Arena,0,0,0,1,0,71,72,1.028571429,8,2,5,3,4,2,3,1,0.714285714,1
1163,0,0,4,2,0,0,0,0,0,2,1,0,0,0,-2,805,2,356,20132014,R,2014-04-01T23:00:00Z,5,0,Verizon Center,0,0,0,2,0,72,72,1.014084507,8,2,4,3,3,2,2,1,0.571428571,1
1307,0,1,4,2,0,0,0,0,0,0,0,0,0,0,1,1024,0,283,20132014,R,2014-04-04T23:00:00Z,1,2,Prudential Center,1,0,0,3,1,73,73,1,8,3,4,0,3,0,2,0,0.571428571,0
1394,1,0,4,2,0,0,2,0,0,0,1,0,0,1,0,900,11,483,20132014,R,2014-04-05T21:00:00Z,4,3,Nassau Coliseum,1,0,1,0,1,74,74,1,9,3,4,1,2,0,2,1,0.571428571,0.333333333
997,2,1,2,1,1,1,0,0,0,0,1,0,0,1,1,717,0,280,20132014,R,2014-04-09T00:00:00Z,4,1,Scottrade Center,3,2,2,0,1,75,77,1,8,2,5,2,2,0,3,2,0.714285714,0.666666667
859,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-2,761,0,98,20132014,R,2014-04-10T23:00:00Z,5,2,PNC Arena,0,0,3,0,0,76,77,1.026666667,9,3,8,5,4,2,4,3,1.142857143,1.666666667
1109,1,1,3,1,1,0,2,0,0,2,0,0,0,0,1,859,0,250,20132014,R,2014-04-11T23:00:00Z,0,4,Verizon Center,2,1,0,1,1,77,79,1.013157895,9,3,5,4,2,2,3,2,0.714285714,1.333333333
1284,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1164,0,120,20132014,R,2014-04-13T19:00:00Z,1,0,Verizon Center,0,0,1,0,0,78,79,1.025974026,9,3,7,5,3,3,4,2,1,1.666666667
1342,0,0,4,6,0,0,4,0,0,0,1,0,0,0,-1,1062,0,280,20142015,R,2014-10-09T23:00:00Z,2,1,Verizon Center,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1098,0,2,7,3,1,0,0,0,0,0,0,0,0,0,1,913,0,185,20142015,R,2014-10-11T23:00:00Z,4,0,TD Garden,2,1,0,1,1,2,2,0,1,1,0,0,0,0,0,0,0,0
1421,1,2,8,5,1,1,0,0,0,1,0,0,0,2,0,1213,0,208,20142015,R,2014-10-14T23:00:00Z,6,5,Verizon Center,3,2,1,0,1,3,5,1,2,2,2,2,1,1,1,1,0.285714286,0.666666667
1072,0,1,5,2,0,0,0,0,0,0,0,0,0,2,1,659,0,413,20142015,R,2014-10-16T23:00:00Z,2,6,Verizon Center,1,0,2,0,1,4,6,1.666666667,3,2,5,5,3,3,2,2,0.714285714,1.666666667
1246,0,0,2,7,0,0,0,0,0,0,2,0,0,0,0,1159,0,87,20142015,R,2014-10-18T23:00:00Z,1,2,Verizon Center,0,0,3,0,0,5,6,1.5,4,2,6,6,3,3,3,3,0.857142857,2
1182,0,0,2,2,0,0,0,0,0,0,3,0,0,0,-1,1051,0,131,20142015,R,2014-10-23T01:30:00Z,2,3,Rexall Place,0,0,0,1,0,6,6,1.2,5,1,6,4,3,2,3,2,0.857142857,1.333333333
1057,0,0,1,4,0,0,0,0,0,1,0,0,0,2,1,906,0,151,20142015,R,2014-10-26T02:00:00Z,3,1,Scotiabank Saddledome,0,0,0,2,0,7,6,1,6,1,6,1,3,0,3,1,0.857142857,0.333333333
1311,0,0,2,4,0,0,0,0,1,0,0,0,0,1,0,1140,23,148,20142015,R,2014-10-27T01:30:00Z,2,4,Rogers Arena,0,0,0,3,0,8,6,0.857142857,7,2,6,0,3,0,3,0,0.857142857,0
1191,0,0,7,5,0,0,0,0,1,1,2,0,0,0,-2,810,0,381,20142015,R,2014-10-29T23:30:00Z,4,2,Verizon Center,0,0,0,4,0,9,6,0.75,8,3,6,0,3,0,3,0,0.857142857,0
1251,1,0,6,1,0,0,0,0,0,0,0,0,0,0,-1,1138,0,113,20142015,R,2014-11-01T23:00:00Z,3,4,Amalie Arena,1,0,0,5,1,10,7,0.666666667,7,3,4,0,2,0,2,0,0.571428571,0
1345,3,1,7,5,1,1,4,0,0,1,1,0,0,0,1,1104,0,241,20142015,R,2014-11-03T00:00:00Z,6,5,Verizon Center,4,2,1,0,1,11,11,0.7,8,2,2,1,0,0,2,1,0.285714286,0.333333333
1211,2,0,7,1,0,1,0,0,0,0,1,0,0,1,-1,966,0,245,20142015,R,2014-11-05T00:00:00Z,4,3,Verizon Center,2,1,2,0,1,12,13,1,8,2,5,5,2,2,2,2,0.714285714,1.666666667
1357,0,0,3,3,0,0,2,0,0,1,0,0,0,1,0,1290,0,67,20142015,R,2014-11-08T01:30:00Z,3,2,United Center,0,0,3,0,0,13,13,1.083333333,7,2,7,7,3,3,3,3,1,2.333333333
1419,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1211,0,208,20142015,R,2014-11-09T01:00:00Z,3,4,Verizon Center,1,0,0,1,1,14,14,1,8,3,7,6,3,3,3,2,1,2
1138,0,2,8,3,1,0,0,0,0,0,3,0,0,1,0,746,0,392,20142015,R,2014-11-12T00:00:00Z,2,4,Verizon Center,2,1,1,0,1,15,16,1,9,2,8,3,3,1,4,2,1.142857143,1
1368,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,954,0,414,20142015,R,2014-11-15T00:00:00Z,1,0,Verizon Center,0,0,2,0,0,16,16,1.066666667,9,2,10,3,4,1,5,2,1.428571429,1
1219,0,0,3,3,0,0,0,0,0,1,1,0,0,0,-2,1219,0,0,20142015,R,2014-11-16T01:00:00Z,1,4,Scottrade Center,0,0,0,1,0,17,16,1,9,2,10,3,4,1,5,2,1.428571429,1
1265,0,0,3,3,0,0,2,0,0,1,0,0,0,0,-1,952,0,313,20142015,R,2014-11-19T02:00:00Z,2,1,Gila River Arena,0,0,0,2,0,18,16,0.941176471,8,2,9,2,4,1,4,1,1.285714286,0.666666667
1135,1,1,4,3,0,0,0,0,0,1,0,0,0,1,2,1081,0,54,20142015,R,2014-11-21T02:00:00Z,3,2,Pepsi Center,2,0,0,3,1,19,18,0.888888889,9,3,5,0,2,0,3,0,0.714285714,0
1206,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,1178,0,28,20142015,R,2014-11-23T00:00:00Z,2,1,Verizon Center,0,0,1,0,0,20,18,0.947368421,9,2,5,2,1,0,3,1,0.714285714,0.666666667
1250,0,2,4,3,2,0,2,0,0,2,2,0,0,1,0,1174,0,76,20142015,R,2014-11-27T00:00:00Z,2,3,Nassau Coliseum,2,2,0,1,1,21,20,0.9,8,2,5,2,1,0,3,1,0.714285714,0.666666667
1118,0,1,3,2,0,0,0,0,0,0,1,0,0,1,1,1027,0,91,20142015,R,2014-11-28T22:00:00Z,2,5,Verizon Center,1,0,1,0,1,22,21,0.952380952,9,2,6,4,3,2,3,2,0.857142857,1.333333333
1245,0,0,7,4,0,0,0,0,0,0,1,0,0,2,0,907,5,333,20142015,R,2014-11-30T00:00:00Z,2,6,Air Canada Centre,0,0,2,0,0,23,21,0.954545455,8,2,5,3,2,2,3,2,0.714285714,1
1361,0,0,1,3,0,0,2,0,0,1,0,0,0,0,1,1241,0,120,20142015,R,2014-12-03T00:00:00Z,4,3,Verizon Center,0,0,0,1,0,24,21,0.913043478,8,3,5,3,2,2,3,2,0.714285714,1
1088,0,0,3,4,0,0,0,0,0,1,0,0,0,0,0,867,0,221,20142015,R,2014-12-05T00:00:00Z,2,1,PNC Arena,0,0,0,2,0,25,21,0.875,9,2,5,1,2,0,3,1,0.714285714,0.333333333
1105,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,879,0,226,20142015,R,2014-12-07T00:00:00Z,4,1,Prudential Center,0,0,0,3,0,26,21,0.84,8,2,5,0,2,0,3,0,0.714285714,0
895,0,2,7,4,0,0,0,0,0,2,0,0,0,0,1,745,0,150,20142015,R,2014-12-10T00:30:00Z,5,3,Amalie Arena,2,0,0,4,1,27,23,0.807692308,8,2,3,0,2,0,2,0,0.428571429,0
1483,0,0,9,5,0,0,2,0,0,0,0,0,0,0,0,969,0,514,20142015,R,2014-12-12T00:00:00Z,3,2,Verizon Center,0,0,1,0,0,28,23,0.851851852,8,2,5,2,2,0,3,1,0.714285714,0.666666667
1212,2,0,7,5,0,0,2,0,0,0,0,0,0,0,3,851,0,361,20142015,R,2014-12-14T00:00:00Z,2,4,Verizon Center,2,0,0,1,1,29,25,0.821428571,8,2,3,2,0,0,2,1,0.428571429,0.666666667
1248,1,0,6,7,0,1,0,0,0,0,0,0,0,0,-1,1082,0,166,20142015,R,2014-12-17T00:30:00Z,1,2,BB&T Center,1,1,1,0,1,30,26,0.862068966,9,2,4,4,0,0,2,2,0.571428571,1.333333333
1323,0,0,6,3,0,0,2,0,0,1,0,0,0,0,2,1029,0,294,20142015,R,2014-12-19T00:00:00Z,5,4,Nationwide Arena,0,0,2,0,0,31,26,0.866666667,8,2,5,3,1,1,3,2,0.714285714,1
1224,0,1,5,3,0,0,2,0,0,1,0,0,0,0,3,898,0,326,20142015,R,2014-12-21T00:00:00Z,4,0,Prudential Center,1,0,0,1,1,32,27,0.838709677,8,2,5,3,1,1,3,2,0.714285714,1
1267,0,0,5,4,0,0,0,0,0,1,1,0,0,0,-1,924,3,340,20142015,R,2014-12-23T00:00:00Z,1,2,Verizon Center,0,0,1,0,0,33,27,0.84375,9,3,6,2,1,1,4,2,0.857142857,0.666666667
1198,0,1,6,8,1,0,2,0,0,0,1,0,0,0,-1,828,5,365,20142015,R,2014-12-24T00:00:00Z,2,4,Madison Square Garden,1,1,0,1,1,34,28,0.818181818,9,3,6,1,1,0,4,1,0.857142857,0.333333333
1414,0,0,10,5,0,0,2,0,0,1,0,0,0,1,0,1034,0,380,20142015,R,2014-12-28T00:30:00Z,3,0,CONSOL Energy Center,0,0,1,0,0,35,28,0.823529412,8,2,5,2,2,1,4,2,0.714285714,0.666666667
1139,1,1,6,5,0,0,2,0,0,1,2,0,0,1,2,852,0,287,20142015,R,2014-12-30T00:00:00Z,3,4,Nassau Coliseum,2,0,0,1,1,36,30,0.8,9,2,5,1,2,1,4,1,0.714285714,0.333333333
1172,1,1,4,4,0,1,0,1,1,0,1,0,0,0,1,946,0,226,20142015,R,2015-01-01T18:00:00Z,2,3,Nationals Park,2,1,1,0,1,37,32,0.833333333,9,2,5,3,2,1,4,2,0.714285714,1
